,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10
0.2335,-2.7477551,-2.7477551,-2.7477551,38.0685714,57.2522449,17.6604082,17.2522449,17.2522449,17.6604082,-2.7477551,-1.79061225,-1.79061225,-1.79061225,120.6583674,58.20938775,39.02571425,-1.79061225,-1.79061225,-1.79061225,18.61755105,17.71571428,-2.28428572,-2.28428572,18.12387758,-2.28428572,-2.28428572,-2.28428572,-2.28428572,38.53204078,18.12387758,-2.15346939,-2.15346939,-2.15346939,18.25469391,37.84653061,38.66285711,17.84653061,-2.15346939,-2.15346939,-2.15346939,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,19.40693882,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.1422449,-1.1422449,19.2659184,19.2659184,-1.1422449,19.2659184,18.8577551,18.8577551,19.2659184,39.6740816,-0.97857141,-0.97857141,-0.97857141,19.42959189,-0.97857141,19.42959189,-0.97857141,-0.97857141,-0.97857141,-0.97857141
0.2345,-2.7477551,-2.7477551,-2.7477551,-2.7477551,77.2522449,58.4767347,37.2522449,-2.7477551,-2.7477551,-2.7477551,-1.79061225,-1.79061225,-1.79061225,39.02571425,38.20938775,18.61755105,38.20938775,-1.79061225,18.61755105,39.02571425,-2.28428572,-2.28428572,-2.28428572,18.12387758,17.71571428,18.12387758,-2.28428572,57.71571428,-2.28428572,-2.28428572,-2.15346939,-2.15346939,-2.15346939,18.25469391,37.84653061,18.25469391,37.84653061,-2.15346939,-2.15346939,-2.15346939,-1.00122448,-1.00122448,-1.00122448,19.40693882,18.99877552,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.1422449,-1.1422449,19.2659184,39.6740816,58.8577551,39.6740816,38.8577551,18.8577551,-1.1422449,19.2659184,-0.97857141,-0.97857141,-0.97857141,19.42959189,39.02142859,19.42959189,19.02142859,-0.97857141,-0.97857141,-0.97857141
0.2355,-2.7477551,-2.7477551,-2.7477551,-2.7477551,-2.7477551,38.0685714,37.2522449,17.2522449,-2.7477551,-2.7477551,-1.79061225,-1.79061225,18.61755105,59.43387755,38.20938775,39.02571425,38.20938775,-1.79061225,18.61755105,39.02571425,-2.28428572,-2.28428572,-2.28428572,18.12387758,37.71571428,-2.28428572,17.71571428,17.71571428,-2.28428572,-2.28428572,-2.15346939,-2.15346939,-2.15346939,18.25469391,77.84653061,18.25469391,17.84653061,17.84653061,-2.15346939,18.25469391,-1.00122448,-1.00122448,-1.00122448,19.40693882,-1.00122448,19.40693882,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.1422449,18.8577551,19.2659184,39.6740816,18.8577551,39.6740816,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-0.97857141,19.02142859,-0.97857141,19.42959189,19.02142859,39.83775509,-0.97857141,-0.97857141,19.42959189,19.42959189
0.2365,-2.7477551,17.2522449,17.6604082,119.7012245,37.2522449,17.6604082,17.2522449,17.2522449,17.6604082,-2.7477551,-1.79061225,18.20938775,39.02571425,-1.79061225,38.20938775,-1.79061225,18.20938775,-1.79061225,-1.79061225,18.61755105,-2.28428572,-2.28428572,-2.28428572,38.53204078,17.71571428,-2.28428572,17.71571428,-2.28428572,-2.28428572,-2.28428572,17.84653061,-2.15346939,-2.15346939,18.25469391,37.84653061,-2.15346939,17.84653061,17.84653061,18.25469391,18.25469391,-1.00122448,-1.00122448,-1.00122448,39.81510202,-1.00122448,60.22326532,18.99877552,-1.00122448,-1.00122448,-1.00122448,-1.1422449,-1.1422449,-1.1422449,-1.1422449,38.8577551,-1.1422449,18.8577551,18.8577551,-1.1422449,19.2659184,-0.97857141,-0.97857141,-0.97857141,39.83775509,19.02142859,-0.97857141,19.02142859,19.02142859,-0.97857141,-0.97857141
0.2375,-2.7477551,-2.7477551,-2.7477551,-2.7477551,-2.7477551,17.6604082,57.2522449,17.2522449,-2.7477551,17.6604082,-1.79061225,-1.79061225,18.61755105,-1.79061225,58.20938775,18.61755105,-1.79061225,18.20938775,-1.79061225,-1.79061225,-2.28428572,17.71571428,-2.28428572,18.12387758,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,17.84653061,-2.15346939,-2.15346939,-2.15346939,-2.15346939,18.25469391,-2.15346939,17.84653061,18.25469391,-2.15346939,-1.00122448,-1.00122448,19.40693882,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,19.40693882,-1.00122448,-1.1422449,18.8577551,39.6740816,39.6740816,18.8577551,39.6740816,18.8577551,-1.1422449,-1.1422449,19.2659184,-0.97857141,-0.97857141,-0.97857141,-0.97857141,39.02142859,19.42959189,-0.97857141,-0.97857141,-0.97857141,-0.97857141
0.2385,-2.7477551,-2.7477551,-2.7477551,-2.7477551,57.2522449,-2.7477551,37.2522449,17.2522449,-2.7477551,-2.7477551,-1.79061225,-1.79061225,39.02571425,18.61755105,-1.79061225,-1.79061225,-1.79061225,-1.79061225,-1.79061225,18.61755105,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,38.53204078,-2.28428572,-2.15346939,-2.15346939,18.25469391,18.25469391,-2.15346939,-2.15346939,37.84653061,-2.15346939,18.25469391,-2.15346939,-1.00122448,-1.00122448,19.40693882,-1.00122448,18.99877552,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.1422449,18.8577551,39.6740816,19.2659184,38.8577551,-1.1422449,18.8577551,18.8577551,-1.1422449,19.2659184,-0.97857141,-0.97857141,19.42959189,-0.97857141,-0.97857141,19.42959189,-0.97857141,19.02142859,-0.97857141,19.42959189
0.2395,-2.7477551,17.2522449,38.0685714,78.884898,77.2522449,17.6604082,-2.7477551,17.2522449,38.0685714,38.0685714,-1.79061225,-1.79061225,-1.79061225,18.61755105,18.20938775,-1.79061225,-1.79061225,-1.79061225,-1.79061225,-1.79061225,-2.28428572,-2.28428572,-2.28428572,18.12387758,17.71571428,18.12387758,57.71571428,-2.28428572,-2.28428572,-2.28428572,-2.15346939,17.84653061,18.25469391,18.25469391,-2.15346939,-2.15346939,17.84653061,17.84653061,-2.15346939,18.25469391,-1.00122448,18.99877552,-1.00122448,-1.00122448,18.99877552,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.1422449,-1.1422449,39.6740816,60.0822449,38.8577551,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-0.97857141,-0.97857141,19.42959189,-0.97857141,19.02142859,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141
0.2405,-2.7477551,-2.7477551,17.6604082,38.0685714,-2.7477551,38.0685714,-2.7477551,-2.7477551,17.6604082,38.0685714,-1.79061225,-1.79061225,-1.79061225,-1.79061225,18.20938775,18.61755105,-1.79061225,-1.79061225,-1.79061225,18.61755105,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,17.71571428,-2.28428572,-2.28428572,-2.28428572,-2.15346939,-2.15346939,-2.15346939,59.07102041,-2.15346939,-2.15346939,-2.15346939,17.84653061,-2.15346939,-2.15346939,-1.00122448,-1.00122448,39.81510202,39.81510202,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.1422449,-1.1422449,60.0822449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141
0.2415,-2.7477551,-2.7477551,17.6604082,-2.7477551,17.2522449,-2.7477551,-2.7477551,-2.7477551,-2.7477551,17.6604082,-1.79061225,-1.79061225,59.43387755,-1.79061225,38.20938775,-1.79061225,-1.79061225,18.20938775,-1.79061225,18.61755105,-2.28428572,-2.28428572,18.12387758,18.12387758,17.71571428,-2.28428572,17.71571428,-2.28428572,-2.28428572,18.12387758,-2.15346939,-2.15346939,-2.15346939,-2.15346939,-2.15346939,-2.15346939,57.84653061,-2.15346939,18.25469391,18.25469391,-1.00122448,18.99877552,-1.00122448,-1.00122448,18.99877552,-1.00122448,-1.00122448,-1.00122448,-1.00122448,19.40693882,-1.1422449,-1.1422449,19.2659184,19.2659184,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-0.97857141,-0.97857141,19.42959189,39.83775509,-0.97857141,-0.97857141,-0.97857141,19.02142859,-0.97857141,-0.97857141
0.2425,-2.7477551,-2.7477551,17.6604082,-2.7477551,-2.7477551,-2.7477551,17.2522449,37.2522449,-2.7477551,38.0685714,-1.79061225,-1.79061225,59.43387755,18.61755105,18.20938775,18.61755105,18.20938775,-1.79061225,-1.79061225,-1.79061225,-2.28428572,17.71571428,-2.28428572,18.12387758,-2.28428572,-2.28428572,-2.28428572,17.71571428,-2.28428572,38.53204078,-2.15346939,-2.15346939,18.25469391,-2.15346939,17.84653061,18.25469391,-2.15346939,-2.15346939,-2.15346939,-2.15346939,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.1422449,-1.1422449,60.0822449,39.6740816,-1.1422449,19.2659184,-1.1422449,18.8577551,19.2659184,19.2659184,-0.97857141,-0.97857141,39.83775509,-0.97857141,-0.97857141,-0.97857141,19.02142859,19.02142859,-0.97857141,-0.97857141
0.2435,-2.7477551,-2.7477551,17.6604082,-2.7477551,17.2522449,-2.7477551,17.2522449,17.2522449,-2.7477551,38.0685714,-1.79061225,-1.79061225,39.02571425,39.02571425,-1.79061225,-1.79061225,-1.79061225,-1.79061225,59.43387755,-1.79061225,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,18.12387758,18.12387758,-2.15346939,-2.15346939,-2.15346939,-2.15346939,17.84653061,-2.15346939,-2.15346939,-2.15346939,18.25469391,-2.15346939,-1.00122448,-1.00122448,19.40693882,-1.00122448,-1.00122448,-1.00122448,38.99877552,-1.00122448,-1.00122448,-1.00122448,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-0.97857141,19.02142859,-0.97857141,39.83775509,-0.97857141,-0.97857141,-0.97857141,19.02142859,-0.97857141,19.42959189
0.2445,-2.7477551,17.2522449,17.6604082,-2.7477551,-2.7477551,-2.7477551,-2.7477551,17.2522449,17.6604082,-2.7477551,-1.79061225,-1.79061225,18.61755105,18.61755105,-1.79061225,-1.79061225,-1.79061225,18.20938775,18.61755105,18.61755105,-2.28428572,-2.28428572,18.12387758,38.53204078,-2.28428572,-2.28428572,17.71571428,-2.28428572,18.12387758,-2.28428572,-2.15346939,-2.15346939,59.07102041,-2.15346939,-2.15346939,-2.15346939,-2.15346939,-2.15346939,-2.15346939,-2.15346939,-1.00122448,-1.00122448,19.40693882,19.40693882,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.1422449,-1.1422449,60.0822449,19.2659184,-1.1422449,-1.1422449,-1.1422449,-1.1422449,19.2659184,-1.1422449,-0.97857141,-0.97857141,60.24591839,-0.97857141,-0.97857141,19.42959189,-0.97857141,19.02142859,-0.97857141,-0.97857141
0.2455,-2.7477551,-2.7477551,38.0685714,58.4767347,17.2522449,-2.7477551,-2.7477551,17.2522449,58.4767347,17.6604082,-1.79061225,-1.79061225,79.84204085,39.02571425,18.20938775,-1.79061225,-1.79061225,-1.79061225,-1.79061225,18.61755105,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,17.71571428,-2.28428572,18.12387758,-2.28428572,-2.15346939,-2.15346939,18.25469391,-2.15346939,17.84653061,-2.15346939,-2.15346939,-2.15346939,-2.15346939,-2.15346939,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.1422449,-1.1422449,39.6740816,-1.1422449,-1.1422449,39.6740816,-1.1422449,18.8577551,-1.1422449,-1.1422449,-0.97857141,-0.97857141,39.83775509,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,39.83775509
0.2465,-2.7477551,-2.7477551,-2.7477551,38.0685714,-2.7477551,-2.7477551,-2.7477551,-2.7477551,-2.7477551,17.6604082,-1.79061225,-1.79061225,59.43387755,-1.79061225,18.20938775,-1.79061225,-1.79061225,18.20938775,18.61755105,18.61755105,-2.28428572,-2.28428572,38.53204078,-2.28428572,-2.28428572,18.12387758,-2.28428572,-2.28428572,18.12387758,-2.28428572,-2.15346939,-2.15346939,-2.15346939,18.25469391,-2.15346939,-2.15346939,17.84653061,-2.15346939,-2.15346939,-2.15346939,-1.00122448,-1.00122448,-1.00122448,-1.00122448,18.99877552,-1.00122448,18.99877552,-1.00122448,-1.00122448,-1.00122448,-1.1422449,-1.1422449,39.6740816,39.6740816,-1.1422449,-1.1422449,-1.1422449,18.8577551,39.6740816,19.2659184,-0.97857141,-0.97857141,19.42959189,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,19.42959189
0.2475,-2.7477551,-2.7477551,58.4767347,17.6604082,17.2522449,-2.7477551,-2.7477551,-2.7477551,-2.7477551,-2.7477551,-1.79061225,-1.79061225,39.02571425,18.61755105,-1.79061225,-1.79061225,-1.79061225,-1.79061225,-1.79061225,-1.79061225,-2.28428572,-2.28428572,18.12387758,18.12387758,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.15346939,-2.15346939,38.66285711,-2.15346939,17.84653061,-2.15346939,-2.15346939,17.84653061,-2.15346939,18.25469391,-1.00122448,-1.00122448,19.40693882,19.40693882,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.1422449,-1.1422449,100.8985714,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,19.2659184,-1.1422449,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,19.02142859,19.42959189,19.42959189
0.2485,-2.7477551,-2.7477551,-2.7477551,58.4767347,-2.7477551,-2.7477551,-2.7477551,-2.7477551,17.6604082,17.6604082,-1.79061225,-1.79061225,79.84204085,18.61755105,18.20938775,-1.79061225,-1.79061225,18.20938775,39.02571425,-1.79061225,-2.28428572,-2.28428572,18.12387758,-2.28428572,17.71571428,-2.28428572,-2.28428572,-2.28428572,18.12387758,38.53204078,-2.15346939,-2.15346939,38.66285711,-2.15346939,-2.15346939,-2.15346939,-2.15346939,-2.15346939,-2.15346939,18.25469391,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,19.40693882,-1.00122448,-1.1422449,-1.1422449,-1.1422449,39.6740816,-1.1422449,-1.1422449,-1.1422449,-1.1422449,19.2659184,-1.1422449,19.02142859,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,19.42959189,-0.97857141
0.2495,-2.7477551,-2.7477551,17.6604082,38.0685714,17.2522449,17.6604082,-2.7477551,57.2522449,38.0685714,78.884898,-1.79061225,-1.79061225,39.02571425,18.61755105,-1.79061225,-1.79061225,18.20938775,18.20938775,18.61755105,39.02571425,-2.28428572,-2.28428572,18.12387758,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.15346939,-2.15346939,59.07102041,18.25469391,-2.15346939,-2.15346939,-2.15346939,-2.15346939,18.25469391,-2.15346939,-1.00122448,-1.00122448,19.40693882,-1.00122448,-1.00122448,-1.00122448,-1.00122448,58.99877552,19.40693882,-1.00122448,-1.1422449,-1.1422449,60.0822449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,18.8577551,19.2659184,19.2659184,-0.97857141,-0.97857141,-0.97857141,19.42959189,19.02142859,-0.97857141,19.02142859,19.02142859,-0.97857141,-0.97857141
0.2505,-2.7477551,-2.7477551,38.0685714,-2.7477551,-2.7477551,-2.7477551,17.2522449,-2.7477551,17.6604082,17.6604082,-1.79061225,-1.79061225,39.02571425,18.61755105,-1.79061225,-1.79061225,-1.79061225,18.20938775,18.61755105,18.61755105,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,18.12387758,-2.28428572,-2.28428572,18.12387758,-2.28428572,-2.15346939,-2.15346939,-2.15346939,-2.15346939,-2.15346939,-2.15346939,-2.15346939,37.84653061,-2.15346939,-2.15346939,-1.00122448,-1.00122448,-1.00122448,39.81510202,-1.00122448,-1.00122448,-1.00122448,-1.00122448,19.40693882,-1.00122448,-1.1422449,-1.1422449,39.6740816,-1.1422449,18.8577551,19.2659184,-1.1422449,-1.1422449,19.2659184,19.2659184,-0.97857141,-0.97857141,-0.97857141,19.42959189,19.02142859,-0.97857141,-0.97857141,19.02142859,-0.97857141,-0.97857141
0.2515,-2.7477551,-2.7477551,38.0685714,-2.7477551,-2.7477551,-2.7477551,17.2522449,17.2522449,17.6604082,38.0685714,-1.79061225,-1.79061225,-1.79061225,18.61755105,-1.79061225,-1.79061225,18.20938775,-1.79061225,-1.79061225,-1.79061225,-2.28428572,17.71571428,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,17.71571428,38.53204078,-2.28428572,-2.15346939,-2.15346939,18.25469391,18.25469391,17.84653061,-2.15346939,-2.15346939,57.84653061,59.07102041,18.25469391,-1.00122448,-1.00122448,-1.00122448,-1.00122448,18.99877552,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.1422449,-1.1422449,-1.1422449,60.0822449,18.8577551,-1.1422449,18.8577551,38.8577551,39.6740816,100.8985714,-0.97857141,-0.97857141,19.42959189,-0.97857141,19.02142859,19.42959189,-0.97857141,-0.97857141,-0.97857141,19.42959189
0.2525,-2.7477551,-2.7477551,17.6604082,-2.7477551,-2.7477551,-2.7477551,-2.7477551,-2.7477551,17.6604082,17.6604082,-1.79061225,-1.79061225,-1.79061225,-1.79061225,-1.79061225,-1.79061225,-1.79061225,38.20938775,18.61755105,59.43387755,-2.28428572,-2.28428572,18.12387758,18.12387758,-2.28428572,-2.28428572,-2.28428572,17.71571428,38.53204078,-2.28428572,-2.15346939,-2.15346939,-2.15346939,18.25469391,17.84653061,-2.15346939,17.84653061,17.84653061,18.25469391,-2.15346939,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,18.99877552,19.40693882,19.40693882,-1.1422449,-1.1422449,80.4904082,19.2659184,-1.1422449,-1.1422449,-1.1422449,18.8577551,19.2659184,-1.1422449,-0.97857141,-0.97857141,-0.97857141,39.83775509,-0.97857141,-0.97857141,-0.97857141,19.02142859,-0.97857141,60.24591839
0.2535,-2.7477551,-2.7477551,38.0685714,-2.7477551,-2.7477551,-2.7477551,-2.7477551,-2.7477551,17.6604082,38.0685714,-1.79061225,-1.79061225,18.61755105,-1.79061225,-1.79061225,18.61755105,-1.79061225,-1.79061225,100.2502041,39.02571425,-2.28428572,-2.28428572,38.53204078,-2.28428572,-2.28428572,-2.28428572,37.71571428,-2.28428572,-2.28428572,-2.28428572,-2.15346939,-2.15346939,-2.15346939,18.25469391,-2.15346939,-2.15346939,-2.15346939,17.84653061,18.25469391,18.25469391,-1.00122448,-1.00122448,19.40693882,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,19.40693882,-1.00122448,-1.1422449,-1.1422449,-1.1422449,19.2659184,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,19.2659184,-0.97857141,19.02142859,19.42959189,-0.97857141,-0.97857141,-0.97857141,19.02142859,19.02142859,39.83775509,19.42959189
0.2545,-2.7477551,17.2522449,17.6604082,38.0685714,-2.7477551,-2.7477551,57.2522449,-2.7477551,78.884898,38.0685714,-1.79061225,-1.79061225,18.61755105,18.61755105,18.20938775,-1.79061225,-1.79061225,18.20938775,59.43387755,39.02571425,-2.28428572,-2.28428572,-2.28428572,18.12387758,-2.28428572,-2.28428572,-2.28428572,17.71571428,-2.28428572,-2.28428572,-2.15346939,-2.15346939,-2.15346939,18.25469391,17.84653061,-2.15346939,-2.15346939,-2.15346939,18.25469391,-2.15346939,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,18.99877552,18.99877552,39.81510202,-1.00122448,-1.1422449,-1.1422449,39.6740816,-1.1422449,18.8577551,-1.1422449,-1.1422449,18.8577551,39.6740816,-1.1422449,-0.97857141,-0.97857141,-0.97857141,19.42959189,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,19.42959189
0.2555,-2.7477551,-2.7477551,-2.7477551,17.6604082,17.2522449,38.0685714,37.2522449,17.2522449,-2.7477551,38.0685714,-1.79061225,18.20938775,-1.79061225,-1.79061225,-1.79061225,-1.79061225,38.20938775,-1.79061225,18.61755105,59.43387755,-2.28428572,17.71571428,-2.28428572,18.12387758,-2.28428572,18.12387758,-2.28428572,-2.28428572,38.53204078,18.12387758,-2.15346939,-2.15346939,-2.15346939,38.66285711,37.84653061,-2.15346939,-2.15346939,17.84653061,-2.15346939,-2.15346939,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,38.99877552,18.99877552,-1.00122448,19.40693882,-1.1422449,-1.1422449,-1.1422449,-1.1422449,38.8577551,-1.1422449,18.8577551,-1.1422449,60.0822449,39.6740816,-0.97857141,-0.97857141,19.42959189,19.42959189,-0.97857141,-0.97857141,19.02142859,-0.97857141,19.42959189,19.42959189
0.2565,-2.7477551,-2.7477551,-2.7477551,17.6604082,-2.7477551,-2.7477551,-2.7477551,-2.7477551,17.6604082,-2.7477551,-1.79061225,-1.79061225,-1.79061225,-1.79061225,18.20938775,-1.79061225,58.20938775,-1.79061225,18.61755105,39.02571425,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,57.71571428,-2.28428572,18.12387758,18.12387758,-2.15346939,-2.15346939,38.66285711,-2.15346939,17.84653061,-2.15346939,57.84653061,-2.15346939,-2.15346939,59.07102041,-1.00122448,-1.00122448,19.40693882,-1.00122448,18.99877552,-1.00122448,-1.00122448,18.99877552,-1.00122448,-1.00122448,-1.1422449,-1.1422449,39.6740816,19.2659184,18.8577551,-1.1422449,38.8577551,-1.1422449,-1.1422449,19.2659184,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,19.02142859,19.02142859,-0.97857141,19.42959189
0.2575,17.2522449,17.2522449,38.0685714,-2.7477551,17.2522449,-2.7477551,-2.7477551,-2.7477551,-2.7477551,17.6604082,-1.79061225,-1.79061225,-1.79061225,-1.79061225,-1.79061225,-1.79061225,18.20938775,-1.79061225,-1.79061225,18.61755105,-2.28428572,17.71571428,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.28428572,-2.15346939,-2.15346939,38.66285711,-2.15346939,17.84653061,18.25469391,-2.15346939,117.8465306,38.66285711,18.25469391,-1.00122448,-1.00122448,-1.00122448,-1.00122448,-1.00122448,19.40693882,-1.00122448,-1.00122448,39.81510202,39.81510202,-1.1422449,18.8577551,-1.1422449,39.6740816,-1.1422449,-1.1422449,38.8577551,18.8577551,19.2659184,80.4904082,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,19.02142859,39.83775509,19.42959189
0.2585,-2.7477551,37.2522449,38.0685714,-2.7477551,-2.7477551,-2.7477551,17.2522449,17.2522449,17.6604082,-2.7477551,-1.79061225,-1.79061225,-1.79061225,-1.79061225,-1.79061225,18.61755105,78.20938775,18.20938775,39.02571425,18.61755105,-2.28428572,-2.28428572,18.12387758,18.12387758,-2.28428572,18.12387758,17.71571428,37.71571428,58.94020408,-2.28428572,-2.15346939,-2.15346939,-2.15346939,-2.15346939,17.84653061,-2.15346939,37.84653061,-2.15346939,-2.15346939,-2.15346939,-1.00122448,-1.00122448,-1.00122448,-1.00122448,18.99877552,-1.00122448,18.99877552,-1.00122448,19.40693882,-1.00122448,-1.1422449,-1.1422449,19.2659184,-1.1422449,-1.1422449,-1.1422449,18.8577551,-1.1422449,39.6740816,39.6740816,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,19.02142859,19.42959189,19.42959189
0.2595,-2.7477551,-2.7477551,38.0685714,-2.7477551,17.2522449,17.6604082,37.2522449,17.2522449,38.0685714,17.6604082,-1.79061225,-1.79061225,-1.79061225,-1.79061225,-1.79061225,-1.79061225,18.20938775,18.20938775,59.43387755,18.61755105,-2.28428572,-2.28428572,18.12387758,-2.28428572,-2.28428572,-2.28428572,17.71571428,17.71571428,18.12387758,58.94020408,-2.15346939,-2.15346939,38.66285711,-2.15346939,-2.15346939,-2.15346939,-2.15346939,17.84653061,38.66285711,38.66285711,-1.00122448,-1.00122448,19.40693882,-1.00122448,-1.00122448,-1.00122448,18.99877552,-1.00122448,-1.00122448,19.40693882,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,-1.1422449,18.8577551,18.8577551,39.6740816,60.0822449,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141,-0.97857141
