,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10
0.1405,33.74836735,34.56469385,53.74836735,13.74836735,53.74836735,-6.25163265,53.74836735,13.74836735,-6.25163265,33.74836735,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-2.49510204,17.50489796,-2.49510204,17.50489796,-2.49510204,17.50489796,-3.17571429,17.23244901,16.82428571,-3.17571429,-3.17571429,-3.17571429,-3.17571429,16.82428571,16.82428571,-3.17571429,-5.94265306,14.46551024,94.05734694,-5.94265306,34.05734694,54.05734694,-5.94265306,-5.94265306,-5.94265306,14.05734694,-0.60122449,-0.60122449,19.39877551,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-2.79591837,38.02040813,-2.79591837,-2.79591837,-2.79591837,-2.79591837,-2.79591837,-2.79591837,-2.79591837,-2.79591837
0.1415,53.74836735,14.15653065,33.74836735,13.74836735,33.74836735,-6.25163265,33.74836735,13.74836735,53.74836735,-6.25163265,-2.49510204,17.91306126,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-2.49510204,17.50489796,17.50489796,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,34.05734694,-5.94265306,54.05734694,-5.94265306,54.05734694,34.05734694,14.05734694,-5.94265306,14.05734694,-5.94265306,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-2.79591837,-2.79591837,17.20408163,17.20408163,17.20408163,17.20408163,17.20408163,17.20408163,-2.79591837,17.20408163
0.1425,13.74836735,-6.25163265,13.74836735,13.74836735,53.74836735,53.74836735,13.74836735,73.74836735,33.74836735,33.74836735,-2.49510204,-2.49510204,17.50489796,-2.49510204,-2.49510204,-2.49510204,17.50489796,17.50489796,17.50489796,-2.49510204,16.82428571,-3.17571429,16.82428571,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,16.82428571,-3.17571429,14.05734694,14.46551024,-5.94265306,14.05734694,14.05734694,34.05734694,14.05734694,-5.94265306,14.05734694,-5.94265306,-0.60122449,19.80693881,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-1.64244898,-1.64244898,18.35755102,-1.64244898,-1.64244898,-1.64244898,-1.64244898,18.35755102,18.35755102,-1.64244898,-2.79591837,-2.79591837,-2.79591837,17.20408163,-2.79591837,-2.79591837,17.20408163,-2.79591837,17.20408163,-2.79591837
0.1435,53.74836735,14.15653065,-6.25163265,13.74836735,33.74836735,13.74836735,33.74836735,33.74836735,-6.25163265,33.74836735,-2.49510204,-2.49510204,-2.49510204,-2.49510204,17.50489796,-2.49510204,-2.49510204,17.50489796,-2.49510204,-2.49510204,16.82428571,17.23244901,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,16.82428571,34.05734694,-5.94265306,34.05734694,34.05734694,-5.94265306,-5.94265306,14.05734694,14.05734694,-5.94265306,14.05734694,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,18.35755102,-1.64244898,-1.64244898,-1.64244898,-1.64244898,17.20408163,17.61224493,-2.79591837,-2.79591837,37.20408163,17.20408163,-2.79591837,-2.79591837,-2.79591837,-2.79591837
0.1445,-6.25163265,14.15653065,53.74836735,53.74836735,13.74836735,33.74836735,13.74836735,-6.25163265,33.74836735,53.74836735,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-2.49510204,37.50489796,-2.49510204,17.50489796,17.50489796,-3.17571429,-3.17571429,16.82428571,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,16.82428571,14.05734694,14.46551024,-5.94265306,-5.94265306,-5.94265306,34.05734694,-5.94265306,-5.94265306,14.05734694,34.05734694,-0.60122449,-0.60122449,-0.60122449,19.39877551,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-1.64244898,18.76571432,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,17.20408163,17.61224493,-2.79591837,-2.79591837,-2.79591837,-2.79591837,-2.79591837,-2.79591837,-2.79591837,17.20408163
0.1455,13.74836735,-6.25163265,13.74836735,-6.25163265,13.74836735,93.74836735,73.74836735,33.74836735,-6.25163265,33.74836735,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-2.49510204,17.50489796,-2.49510204,-2.49510204,-3.17571429,-3.17571429,16.82428571,-3.17571429,16.82428571,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-5.94265306,34.87367344,-5.94265306,-5.94265306,14.05734694,14.05734694,-5.94265306,54.05734694,14.05734694,14.05734694,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-1.64244898,-1.64244898,-1.64244898,-1.64244898,18.35755102,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-2.79591837,-2.79591837,-2.79591837,-2.79591837,-2.79591837,-2.79591837,17.20408163,-2.79591837,-2.79591837,-2.79591837
0.1465,73.74836735,14.15653065,13.74836735,-6.25163265,33.74836735,-6.25163265,13.74836735,33.74836735,33.74836735,33.74836735,-2.49510204,-2.49510204,17.50489796,37.50489796,-2.49510204,17.50489796,-2.49510204,17.50489796,-2.49510204,-2.49510204,-3.17571429,17.23244901,-3.17571429,-3.17571429,-3.17571429,-3.17571429,16.82428571,-3.17571429,-3.17571429,16.82428571,14.05734694,-5.94265306,14.05734694,14.05734694,14.05734694,54.05734694,-5.94265306,-5.94265306,14.05734694,-5.94265306,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-2.79591837,-2.79591837,37.20408163,-2.79591837,-2.79591837,17.20408163,-2.79591837,-2.79591837,-2.79591837,-2.79591837
0.1475,13.74836735,-6.25163265,13.74836735,-6.25163265,33.74836735,13.74836735,33.74836735,13.74836735,13.74836735,13.74836735,-2.49510204,-2.49510204,-2.49510204,17.50489796,-2.49510204,17.50489796,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,14.05734694,-5.94265306,14.05734694,-5.94265306,34.05734694,14.05734694,14.05734694,-5.94265306,14.05734694,34.05734694,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-1.64244898,-1.64244898,18.35755102,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,17.20408163,-2.79591837,17.20408163,17.20408163,-2.79591837,17.20408163,37.20408163,-2.79591837,-2.79591837,-2.79591837
0.1485,33.74836735,54.97285715,13.74836735,-6.25163265,13.74836735,33.74836735,13.74836735,73.74836735,33.74836735,-6.25163265,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-5.94265306,34.87367344,34.05734694,-5.94265306,14.05734694,54.05734694,-5.94265306,14.05734694,-5.94265306,-5.94265306,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,17.20408163,-2.79591837,-2.79591837,17.20408163,-2.79591837,-2.79591837,17.20408163,-2.79591837,-2.79591837,-2.79591837
0.1495,-6.25163265,-6.25163265,13.74836735,33.74836735,33.74836735,13.74836735,53.74836735,33.74836735,-6.25163265,13.74836735,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-2.49510204,17.50489796,-2.49510204,-2.49510204,-2.49510204,-2.49510204,-3.17571429,17.23244901,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,-3.17571429,16.82428571,-3.17571429,34.05734694,-5.94265306,-5.94265306,14.05734694,14.05734694,34.05734694,-5.94265306,-5.94265306,-5.94265306,14.05734694,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-0.60122449,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,-1.64244898,17.20408163,17.61224493,17.20408163,17.20408163,17.20408163,-2.79591837,17.20408163,-2.79591837,17.20408163,-2.79591837
